iter	Passed	Remaining
1265	268608	1853102
1266	268843	1853047
1267	269052	1852812
1268	269267	1852616
1269	269478	1852397
1270	269711	1852332
1271	269918	1852080
1272	270142	1851949
1273	270333	1851595
1274	270535	1851312
1275	270773	1851276
1276	270971	1850969
1277	271181	1850741
1278	271388	1850489
1279	271597	1850255
1280	271833	1850210
1281	272043	1849982
1282	272246	1849708
1283	272452	1849449
1284	272664	1849238
1285	272885	1849088
1286	273085	1848787
1287	273283	1848483
1288	273484	1848193
1289	273682	1847888
1290	273905	1847746
1291	274103	1847440
1292	274300	1847126
1293	274505	1846863
1294	274743	1846824
1295	274987	1846827
1296	275200	1846624
1297	275407	1846373
1298	275605	1846065
1299	275803	1845761
1300	276076	1845956
1301	276283	1845712
1302	276484	1845420
1303	276688	1845156
1304	276910	1845009
1305	277148	1844967
1306	277364	1844778
1307	277575	1844560
1308	277782	1844312
1309	277986	1844050
1310	278219	1843974
1311	278430	1843754
1312	278632	1843473
1313	278851	1843305
1314	279056	1843047
1315	279299	1843038
1316	279517	1842863
1317	279749	1842780
1318	279950	1842492
1319	280157	1842249
1320	280391	1842178
1321	280611	1842019
1322	280830	1841850
1323	281036	1841593
1324	281264	1841486
1325	281482	1841310
1326	281693	1841089
1327	281892	1840790
1328	282094	1840515
1329	282292	1840208
1330	282535	1840196
1331	282761	1840070
1332	282984	1839929
1333	283199	1839734
1334	283405	1839481
1335	283628	1839341
1336	283854	1839212
1337	284077	1839071
1338	284288	1838850
1339	284509	1838693
1340	284769	1838791
1341	284980	1838569
1342	285208	1838459
1343	285413	1838196
1344	285605	1837857
1345	285824	1837685
1346	286034	1837460
1347	286242	1837220
1348	286437	1836892
1349	286639	1836616
1350	286876	1836559
1351	287079	1836288
1352	287279	1836000
1353	287486	1835753
1354	287685	1835456
1355	287926	1835425
1356	288126	1835133
1357	288318	1834794
1358	288516	1834486
1359	288717	1834202
1360	288912	1833881
1361	289143	1833786
1362	289342	1833491
1363	289544	1833216
1364	289745	1832930
1365	289940	1832610
1366	290167	1832489
1367	290364	1832183
1368	290563	1831889
1369	290767	1831622
1370	290962	1831301
1371	291187	1831172
1372	291389	1830891
1373	291594	1830637
1374	291790	1830325
1375	291991	1830038
1376	292196	1829782
1377	292390	1829457
1378	292582	1829119
1379	292785	1828847
1380	292989	1828582
1381	293181	1828247
1382	293450	1828391
1383	293635	1828011
1384	293834	1827711
1385	294037	1827445
1386	294231	1827121
1387	294468	1827059
1388	294670	1826789
1389	294872	1826513
1390	295081	1826278
1391	295281	1825994
1392	295500	1825826
1393	295695	1825504
1394	295898	1825235
1395	296099	1824955
1396	296302	1824688
1397	296524	1824534
1398	296728	1824278
1399	296927	1823983
1400	297125	1823684
1401	297330	1823429
1402	297532	1823154
1403	297771	1823106
1404	297967	1822797
1405	298167	1822509
1406	298366	1822216
1407	298561	1821900
1408	298794	1821820
1409	298998	1821557
1410	299201	1821289
1411	299394	1820963
1412	299594	1820676
1413	299827	1820595
1414	300022	1820280
1415	300224	1820005
1416	300419	1819687
1417	300619	1819405
1418	300829	1819179
1419	301034	1818924
1420	301233	1818639
1421	301434	1818356
1422	301632	1818062
1423	301898	1818176
1424	302098	1817888
1425	302291	1817562
1426	302498	1817322
1427	302702	1817063
1428	302895	1816735
1429	303136	1816700
1430	303334	1816403
1431	303535	1816127
1432	303732	1815823
1433	303927	1815510
1434	304163	1815444
1435	304368	1815191
1436	304603	1815115
1437	304803	1814834
1438	305057	1814868
1439	305258	1814589
1440	305454	1814285
1441	305652	1813992
1442	305858	1813745
1443	306052	1813426
1444	306294	1813390
1445	306493	1813099
1446	306694	1812827
1447	306914	1812662
1448	307113	1812374
1449	307355	1812338
1450	307552	1812035
1451	307761	1811808
1452	307971	1811585
1453	308176	1811329
1454	308418	1811298
1455	308620	1811025
1456	308823	1810763
1457	309027	1810501
1458	309234	1810264
1459	309510	1810426
1460	309707	1810126
1461	309913	1809878
1462	310115	1809605
1463	310316	1809331
1464	310562	1809319
1465	310754	1808989
1466	310961	1808748
1467	311165	1808487
1468	311366	1808216
1469	311615	1808217
1470	311819	1807956
1471	312020	1807681
1472	312221	1807405
1473	312424	1807146
1474	312664	1807095
1475	312867	1806829
1476	313078	1806611
1477	313276	1806323
1478	313477	1806045
1479	313710	1805955
1480	313909	1805667
1481	314107	1805376
1482	314307	1805096
1483	314505	1804802
1484	314751	1804786
1485	314951	1804506
1486	315150	1804221
1487	315355	1803969
1488	315553	1803676
1489	315761	1803440
1490	315961	1803160
